2025-06-29 17:23:30.251 [main] INFO  com.library.config.LibraryConfig - Application name configured: Digital Library Management System
2025-06-29 17:23:30.252 [main] INFO  com.library.config.LibraryConfig - Version configured: 2.0
2025-06-29 17:23:30.252 [main] INFO  com.library.config.LibraryConfig - Logging enabled: true
2025-06-29 17:23:30.252 [main] INFO  com.library.config.LibraryConfig - Caching enabled: false
2025-06-29 17:23:30.254 [main] INFO  com.library.service.BookService - Dependency injection status - BookRepository: INJECTED
2025-06-29 17:23:30.256 [main] INFO  com.library.service.BookService - Dependency injection status - BookRepository: INJECTED
2025-06-29 17:23:30.256 [main] INFO  com.library.service.BookService - Found 7 books in the library
2025-06-29 17:23:30.257 [main] INFO  com.library.service.BookService - Found 7 books in the library
2025-06-29 17:23:30.288 [main] INFO  c.library.repository.BookRepository - BookRepository initialized with default constructor
2025-06-29 17:23:30.290 [main] INFO  c.library.repository.BookRepository - Repository name set to: Advanced Library Database Repository
2025-06-29 17:23:30.291 [main] INFO  c.library.repository.BookRepository - Repository capacity set to: 1000
2025-06-29 17:23:30.291 [main] INFO  c.library.repository.BookRepository - Connection timeout set to: 30 seconds
2025-06-29 17:23:30.296 [main] INFO  c.library.repository.BookRepository - BookRepository initialized with constructor injection - Name: Constructor-Based Repository, Capacity: 500, Timeout: 60
2025-06-29 17:23:30.297 [main] INFO  com.library.service.BookService - BookService initialized with default constructor
2025-06-29 17:23:30.299 [main] INFO  com.library.service.BookService - BookRepository injected into BookService via setter
2025-06-29 17:23:30.299 [main] INFO  com.library.service.BookService - Service name set to: Enhanced Library Book Management Service
2025-06-29 17:23:30.299 [main] INFO  com.library.service.BookService - Max books per user set to: 5
2025-06-29 17:23:30.299 [main] INFO  com.library.service.BookService - Loan period set to: 14 days
2025-06-29 17:23:30.302 [main] INFO  com.library.service.BookService - BookService initialized with constructor injection - Service: Constructor-Based Book Service, Max Books: 3, Loan Period: 21 days
2025-06-29 17:23:30.302 [main] INFO  com.library.service.LibraryManager - LibraryManager initialized
2025-06-29 17:23:30.303 [main] INFO  com.library.service.LibraryManager - BookService injected into LibraryManager
2025-06-29 17:23:30.304 [main] INFO  com.library.service.LibraryManager - BookRepository injected into LibraryManager
2025-06-29 17:23:30.305 [main] INFO  com.library.service.LibraryManager - Manager name set to: Chief Library Manager
